Año,Mes,Hora,Dia,Lugar,Calle_ppal,Calle_sec,Comuna,Longitud,Latitud,Victima,Acusado,Rol_vic,Sexo,Edad,Fecha_fallec,Barrios
2017,9,21,Monday,AVENIDA,DIRECTORIO AV.,PORTELA,7,-58.47130269,-34.63665402,MOTO,AUTO,CONDUCTOR,M,21,SI,FLORES - PARQUE CHACABUCO
2017,9,9,Sunday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.45807401,-34.63997430,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,1,SD,FLORES - PARQUE CHACABUCO
2017,9,9,Sunday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.45807401,-34.63997430,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,SD,SI,FLORES - PARQUE CHACABUCO
2017,11,10,Sunday,AVENIDA,LAFUENTE AV.,"PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,25,SI,FLORES - PARQUE CHACABUCO
2017,12,21,Tuesday,AVENIDA,RIVADAVIA AV.,,7,-58.45593915,-34.62656868,SD,MOTO,SD,M,77,SD,FLORES - PARQUE CHACABUCO
2017,12,13,Friday,AVENIDA,NAZCA AV.,,7,-58.47074114,-34.62771756,PEATON,MOTO,PEATON,F,30,SI,FLORES - PARQUE CHACABUCO
2018,1,20,Wednesday,AVENIDA,"MORENO, PERITO AV.",RIVERA INDARTE AV.,7,-58.44074927,-34.65080597,PEATON,MOTO,PEATON,M,SD,SI,FLORES - PARQUE CHACABUCO
2018,2,4,Saturday,AVENIDA,SAN PEDRITO AV.,RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,AUTO,PEATON,M,35,SI,FLORES - PARQUE CHACABUCO
2018,3,22,Sunday,AVENIDA,AVELLANEDA AV.,BOYACA AV.,7,-58.45962210,-34.62245140,PEATON,AUTO,PEATON,M,70,SI,FLORES - PARQUE CHACABUCO
2018,4,16,Thursday,AVENIDA,RIVADAVIA AV.,,7,-58.46325991,-34.62919627,PEATON,PASAJEROS,PEATON,F,39,SI,FLORES - PARQUE CHACABUCO
2018,5,10,Wednesday,AVENIDA,RIVADAVIA AV.,PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,M,57,SI,FLORES - PARQUE CHACABUCO
2018,6,1,Monday,AVENIDA,VARELA AV.,PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO,CARGAS,CONDUCTOR,M,30,SI,FLORES - PARQUE CHACABUCO
2018,7,9,Sunday,AVENIDA,CARABOBO AV.,"ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO,AUTO,CONDUCTOR,M,21,SI,FLORES - PARQUE CHACABUCO
2018,7,6,Saturday,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,7,-58.46941984,-34.63376545,AUTO,CARGAS,CONDUCTOR,M,25,SI,FLORES - PARQUE CHACABUCO
2018,7,6,Sunday,AVENIDA,CASTANARES AV.,RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,PEATON,MULTIPLE,PEATON,M,35,SI,FLORES - PARQUE CHACABUCO
2018,9,14,Wednesday,AVENIDA,RIVADAVIA AV.,PEDERNERA,7,-58.46411215,-34.62925068,PEATON,PASAJEROS,PEATON,M,18,SI,FLORES - PARQUE CHACABUCO
2018,9,17,Thursday,AVENIDA,CASTA?ARES AV.,"BONORINO, ESTEBAN, CNEL. AV.",7,-58.44609828,-34.64446729,PEATON,MOTO,PEATON,M,1,SI,FLORES - PARQUE CHACABUCO
2018,10,18,Wednesday,AVENIDA,NAZCA AV.,RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,PASAJEROS,PEATON,F,56,SI,FLORES - PARQUE CHACABUCO
2018,12,14,Wednesday,AVENIDA,NAZCA AV.,RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON,CARGAS,PEATON,F,60,SI,FLORES - PARQUE CHACABUCO
2018,12,21,Wednesday,AVENIDA,LA PLATA AV.,CASEROS AV.,7,-58.42349365,-34.64019887,PEATON,MOTO,PEATON,M,56,SI,FLORES - PARQUE CHACABUCO
2018,12,15,Tuesday,AVENIDA,RIVADAVIA AV.,,7,-58.46438789,-34.62913916,PEATON,PASAJEROS,PEATON,F,70,SI,FLORES - PARQUE CHACABUCO
2018,12,6,Saturday,CALLE,SANTANDER,,7,-58.44682986,-34.63888084,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,M,28,SI,FLORES - PARQUE CHACABUCO
2019,1,4,Wednesday,AVENIDA,CASTA?ARES AV.,"MORENO, PERITO AV.",7,-58.45463662,-34.65082149,AUTO,CARGAS,CONDUCTOR,M,32,SI,FLORES - PARQUE CHACABUCO
2019,2,7,Wednesday,CALLE,SALVIGNY,MOM,7,-58.43383830,-34.64457699,PEATON,AUTO,PEATON,M,39,SI,FLORES - PARQUE CHACABUCO
2019,3,22,Friday,AVENIDA,BOYACA AV.,YERBAL,7,-58.45743597,-34.62561234,MOTO,AUTO,CONDUCTOR,M,23,SI,FLORES - PARQUE CHACABUCO
2019,4,16,Tuesday,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",YERBAL,7,-58.45457546,-34.62447891,MOTO,CARGAS,CONDUCTOR,M,25,SI,FLORES - PARQUE CHACABUCO
2019,4,9,Sunday,AVENIDA,"MORENO, PERITO AV.",,7,-58.45537373,-34.65093074,MOTO,OBJETO FIJO,CONDUCTOR,M,SD,SI,FLORES - PARQUE CHACABUCO
2019,5,3,Thursday,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,7,-58.46749188,-34.63551751,MOTO,AUTO,CONDUCTOR,M,28,SI,FLORES - PARQUE CHACABUCO
2019,5,12,Thursday,CALLE,PUAN,SANTANDER,7,-58.44263580,-34.63679732,MOTO,SD,CONDUCTOR,M,44,SI,FLORES - PARQUE CHACABUCO
2019,6,17,Saturday,AVENIDA,BOYACA AV.,,7,-58.45877601,-34.62330939,PEATON,AUTO,PEATON,F,75,SI,FLORES - PARQUE CHACABUCO
2019,8,3,Tuesday,AVENIDA,BOYACA AV.,AVELLANEDA AV.,7,-58.45962210,-34.62245140,MOTO,AUTO,CONDUCTOR,M,20,SI,FLORES - PARQUE CHACABUCO
2019,8,21,Sunday,AVENIDA,RIESTRA AV.,BOLIVAR (NO OFICIAL),7,-58.44187596,-34.64938031,PEATON,AUTO,PEATON,M,40,SI,FLORES - PARQUE CHACABUCO
2019,9,11,Friday,CALLE,TANDIL,LAFUENTE,7,-58.46572884,-34.63628186,BICICLETA,CARGAS,CICLISTA,F,40,SI,FLORES - PARQUE CHACABUCO
2020,1,20,Sunday,AVENIDA,SARAZA,VARELA AV.,7,-58.45019436,-34.64646409,MOTO,OBJETO FIJO,CONDUCTOR,M,36,SI,FLORES - PARQUE CHACABUCO
2020,8,5,Tuesday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.45068621,-34.63638927,MOTO,PASAJEROS,CONDUCTOR,M,40,SI,FLORES - PARQUE CHACABUCO
2020,9,1,Monday,AVENIDA,CURAPALIGUE,"PERON, EVA AV.",7,-58.44750470,-34.63491705,MOTO,PASAJEROS,CONDUCTOR,M,34,SI,FLORES - PARQUE CHACABUCO
2020,12,23,Thursday,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,7,-58.46749188,-34.63551751,PEATON,AUTO,PEATON,M,4,SI,FLORES - PARQUE CHACABUCO
2020,12,21,Sunday,AVENIDA,BOGOTA,NAZCA AV.,7,-58.47110424,-34.62742408,AUTO,AUTO,CONDUCTOR,M,39,SI,FLORES - PARQUE CHACABUCO
2020,12,5,Friday,CALLE,BARCO CENTENERA DEL,,7,-58.43706741,-34.63217813,BICICLETA,PASAJEROS,CICLISTA,M,26,SI,FLORES - PARQUE CHACABUCO
2021,1,7,Sunday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,7,-58.43052224,-34.62941648,MOTO,OBJETO FIJO,CONDUCTOR,M,27,SI,FLORES - PARQUE CHACABUCO
2021,3,17,Monday,AVENIDA,COREA AV.,"TORRES Y TENORIO, PRES.",7,-58.44147621,-34.64357704,PEATON,PASAJEROS,PEATON,M,SD,SI,FLORES - PARQUE CHACABUCO
2021,3,18,Wednesday,AVENIDA,"FALCON, RAMON L.,CNEL.",SAN PEDRITO AV.,7,-58.46899119,-34.63215432,AUTO,AUTO,CONDUCTOR,M,26,SI,FLORES - PARQUE CHACABUCO
2021,8,4,Monday,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",,7,-58.46851293,-34.63348678,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,F,31,SI,FLORES - PARQUE CHACABUCO
2021,10,6,Saturday,AVENIDA,"MORENO, PERITO AV.",,7,-58.43980799,-34.65094083,MOTO,OBJETO FIJO,CONDUCTOR,M,31,SI,FLORES - PARQUE CHACABUCO
2021,12,17,Monday,AVENIDA,RIESTRA AV.,MOM,7,-58.43353773,-34.64561636,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,18,SI,FLORES - PARQUE CHACABUCO
2016,2,7,Sunday,CALLE,HOLMBERG,VEDIA,12,-58.49216191,-34.54738649,AUTO,OBJETO FIJO,CONDUCTOR,M,30,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,3,17,Friday,AVENIDA,CABILDO AV.,DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,PEATON,M,38,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,4,9,Friday,AVENIDA,TRIUNVIRATO AV.,OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,PEATON,M,38,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,6,7,Wednesday,AVENIDA,"LARRALDE, CRISOLOGO AV.",MACHAIN,12,-58.48721060,-34.55904606,MOTO,AUTO,CONDUCTOR,M,40,SD,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,7,15,Monday,CALLE,CERETTI,NU?EZ,12,-58.50151750,-34.56767549,PEATON,AUTO,PEATON,F,70,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,8,23,Wednesday,GRAL PAZ,"PAZ, GRAL. AV.",DONADO,12,-58.49491054,-34.54795581,MOTO,OBJETO FIJO,CONDUCTOR,M,57,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,9,11,Friday,CALLE,ARIAS,TRONADOR,12,-58.48935041,-34.54917673,SD,CARGAS,SD,M,SD,SD,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,9,6,Sunday,AVENIDA,"LARRALDE, CRISOLOGO AV.",TRIUNVIRATO AV.,12,-58.49659234,-34.56353635,SD,SD,PASAJERO_ACOMPAÑANTE,F,SD,SD,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,12,15,Thursday,AVENIDA,NU?EZ,"BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497,MOTO,PASAJEROS,CONDUCTOR,M,24,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,12,17,Monday,GRAL PAZ,"PAZ, GRAL. AV.",,12,-58.50598256,-34.56379980,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,M,21,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,1,2,Sunday,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,F,29,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,1,8,Saturday,AVENIDA,DONADO,ARIAS,12,-58.49185972,-34.55046754,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,F,22,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,3,18,Wednesday,GRAL PAZ,"PAZ, GRAL. AV.",CAMPANA,12,-58.51452347,-34.58159762,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,F,SD,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,3,18,Wednesday,GRAL PAZ,"PAZ, GRAL. AV.",CAMPANA,12,-58.51452347,-34.58159762,MOTO,PASAJEROS,CONDUCTOR,M,20,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,5,8,Tuesday,AVENIDA,DE LOS CONSTITUYENTES AV.,,12,-58.49563989,-34.57962262,AUTO,AUTO,CONDUCTOR,M,32,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,6,23,Saturday,AVENIDA,DE LOS CONSTITUYENTES AV.,VALLEJOS,12,-58.49175088,-34.58226957,AUTO,AUTO,CONDUCTOR,M,25,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,7,13,Saturday,GRAL PAZ,SUPERI,"PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO,SD,CONDUCTOR,M,58,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,9,4,Saturday,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,12,-58.49491054,-34.54795581,OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,M,17,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,9,4,Saturday,GRAL PAZ,"PAZ, GRAL. AV.",MACHAIN,12,-58.49491054,-34.54795581,OBJETO FIJO,AUTO,PASAJERO_ACOMPAÑANTE,M,10,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2017,9,22,Wednesday,GRAL PAZ,"PAZ, GRAL. AV.",,12,-58.51389422,-34.58075791,MOTO,OBJETO FIJO,CONDUCTOR,M,22,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,1,8,Sunday,AVENIDA,CONGRESO AV.,GALVAN,12,-58.48661286,-34.56786129,MOTO,AUTO,CONDUCTOR,M,44,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,5,11,Tuesday,CALLE,LUGONES,,12,-58.47969138,-34.57121563,PEATON,BICICLETA,PEATON,F,86,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,8,16,Friday,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,CARGAS,CONDUCTOR,M,SD,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,9,0,Friday,GRAL PAZ,"PAZ, GRAL. AV.",ZAPIOLA,12,-58.48098594,-34.54073130,AUTO,MULTIPLE,CONDUCTOR,M,SD,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,11,13,Friday,AVENIDA,MONROE,ALVAREZ THOMAS AV.,12,-58.48250732,-34.57208238,PEATON,AUTO,PEATON,F,51,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,11,9,Monday,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CONSTITUYENTES AV.,12,-58.50993046,-34.56919739,MOTO,MOTO,CONDUCTOR,M,29,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2018,12,13,Tuesday,GRAL PAZ,"PAZ, GRAL. AV.",,12,-58.50997604,-34.57251072,CARGAS,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,32,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2019,10,21,Monday,AVENIDA,ALVAREZ THOMAS AV.,MENDOZA,12,-58.47973681,-34.57418656,MOTO,MOTO,CONDUCTOR,M,41,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2019,12,17,Thursday,AVENIDA,DE LOS CONSTITUYENTES AV.,,12,-58.49040794,-34.58368803,MOTO,AUTO,CONDUCTOR,M,38,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2020,11,12,Thursday,AVENIDA,OLAZABAL AV.,,12,-58.49005682,-34.57868970,PEATON,CARGAS,PEATON,M,91,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2020,12,16,Saturday,GRAL PAZ,"PAZ, GRAL. AV.","GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO,AUTO,CONDUCTOR,M,24,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2020,12,4,Sunday,GRAL PAZ,"PAZ, GRAL. AV.","GOYENECHE, ROBERTO PARQUE AV.",12,-58.49332664,-34.54836855,MOTO,OBJETO FIJO,CONDUCTOR,M,28,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,1,8,Saturday,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,AUTO,CONDUCTOR,M,28,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,2,1,Sunday,AVENIDA,TRIUNVIRATO AV.,"LARRALDE, CRISOLOGO AV.",12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,CONDUCTOR,M,30,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,3,15,Tuesday,GRAL PAZ,"PAZ, GRAL. AV.",DONADO,12,-58.49491054,-34.54795581,MOTO,CARGAS,CONDUCTOR,F,19,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,6,9,Thursday,AVENIDA,CAPDEVILA,CONGRESO AV.,12,-58.49026573,-34.56981410,BICICLETA,AUTO,CICLISTA,M,44,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,7,0,Wednesday,GRAL PAZ,"PAZ, GRAL. AV.",VEDIA,12,-58.48941042,-34.54596153,PEATON,AUTO,PEATON,M,24,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,9,15,Monday,GRAL PAZ,"PAZ, GRAL. AV.","BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO,MULTIPLE,CONDUCTOR,M,55,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2021,11,18,Saturday,GRAL PAZ,"PAZ, GRAL. AV.",EZEIZA,12,-58.51271409,-34.57786555,MOTO,OBJETO FIJO,CONDUCTOR,M,49,SI,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA
2016,3,6,Sunday,AVENIDA,CORRIENTES AV.,CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,M,34,SI,BALVANERA - SAN CRISTOBAL
2016,3,1,Wednesday,AVENIDA,"MITRE, BARTOLOME",PUEYRREDON AV.,3,-58.40603217,-34.60883960,MOTO,PASAJEROS,CONDUCTOR,M,20,SI,BALVANERA - SAN CRISTOBAL
2016,5,3,Monday,AVENIDA,ENTRE RIOS AV.,FILIBERTO,3,-58.39118948,-34.62704273,AUTO,CARGAS,CONDUCTOR,M,30,SI,BALVANERA - SAN CRISTOBAL
2016,6,23,Monday,AVENIDA,BELGRANO AV.,JUJUY AV.,3,-58.40491455,-34.61463830,MOTO,MOTO,CONDUCTOR,M,30,SD,BALVANERA - SAN CRISTOBAL
2016,7,16,Wednesday,AVENIDA,SAN JUAN AV.,ALBERTI,3,-58.40042405,-34.62356174,MOTO,CARGAS,CONDUCTOR,F,43,SD,BALVANERA - SAN CRISTOBAL
2016,10,2,Monday,AVENIDA,SAN JUAN AV.,24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,30,SI,BALVANERA - SAN CRISTOBAL
2016,11,19,Saturday,AVENIDA,INDEPENDENCIA AV.,DEAN FUNES,3,-58.40638983,-34.61943202,MOTO,PASAJEROS,CONDUCTOR,M,23,SI,BALVANERA - SAN CRISTOBAL
2016,12,16,Friday,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,SAAVEDRA,3,-58.40288226,-34.61544091,PEATON,MULTIPLE,PEATON,F,7,SD,BALVANERA - SAN CRISTOBAL
2017,3,1,Saturday,CALLE,24 DE NOVIEMBRE,PAVON,3,-58.40997560,-34.62873635,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,M,70,SI,BALVANERA - SAN CRISTOBAL
2017,6,9,Sunday,AVENIDA,CORRIENTES AV.,ECUADOR,3,-58.40781467,-34.60425669,MOTO,AUTO,CONDUCTOR,M,19,SI,BALVANERA - SAN CRISTOBAL
2017,6,16,Monday,CALLE,MEXICO,DEAN FUNES,3,-58.40657493,-34.61781124,MOTO,CARGAS,CONDUCTOR,M,33,SI,BALVANERA - SAN CRISTOBAL
2017,7,10,Monday,CALLE,24 DE NOVIEMBRE,,3,-58.41095567,-34.61516101,PEATON,AUTO,PEATON,F,73,SI,BALVANERA - SAN CRISTOBAL
2017,8,7,Monday,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,,3,-58.39674470,-34.61512051,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,F,16,SI,BALVANERA - SAN CRISTOBAL
2017,11,10,Wednesday,AVENIDA,SAN JUAN AV.,LA RIOJA,3,-58.40708125,-34.62438894,PEATON,PASAJEROS,PEATON,F,82,SI,BALVANERA - SAN CRISTOBAL
2018,1,22,Monday,AVENIDA,SAN JUAN AV.,RINCON,3,-58.39536773,-34.62297346,PEATON,MOTO,PEATON,M,83,SI,BALVANERA - SAN CRISTOBAL
2018,4,9,Saturday,AVENIDA,ALBERTI,INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON,AUTO,PEATON,F,50,SI,BALVANERA - SAN CRISTOBAL
2018,5,2,Sunday,CALLE,SAN LUIS,AGUERO,3,-58.41059280,-34.59939180,MOTO,AUTO,CONDUCTOR,M,43,SI,BALVANERA - SAN CRISTOBAL
2018,5,7,Tuesday,AVENIDA,INDEPENDENCIA AV.,JUJUY AV.,3,-58.40351561,-34.61883916,MOTO,AUTO,CONDUCTOR,M,21,SI,BALVANERA - SAN CRISTOBAL
2018,6,3,Sunday,CALLE,COMBATE DE LOS POZOS,HUMBERTO 1?,3,-58.39311376,-34.62163006,MOTO,PASAJEROS,CONDUCTOR,M,33,SI,BALVANERA - SAN CRISTOBAL
2018,6,11,Sunday,CALLE,ESTADOS UNIDOS,PICHINCHA,3,-58.39883882,-34.61964833,MOTO,MOTO,CONDUCTOR,M,51,SI,BALVANERA - SAN CRISTOBAL
2018,7,15,Saturday,CALLE,ESTADOS UNIDOS,"URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO,PASAJEROS,CONDUCTOR,M,33,SI,BALVANERA - SAN CRISTOBAL
2018,7,23,Monday,CALLE,"URQUIZA, GRAL.",ESTADOS UNIDOS,3,-58.40917826,-34.62126274,AUTO,CARGAS,CONDUCTOR,M,58,SI,BALVANERA - SAN CRISTOBAL
2018,8,18,Friday,AVENIDA,ENTRE RIOS AV.,"GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,F,22,SI,BALVANERA - SAN CRISTOBAL
2018,8,18,Friday,AVENIDA,ENTRE RIOS AV.,"GARAY, JUAN DE AV.",3,-58.39118948,-34.62704273,MOTO,PASAJEROS,CONDUCTOR,M,30,SI,BALVANERA - SAN CRISTOBAL
2018,10,14,Saturday,AVENIDA,RIVADAVIA AV.,JUJUY AV.,3,-58.40596860,-34.61011987,PEATON,PASAJEROS,PEATON,F,62,SI,BALVANERA - SAN CRISTOBAL
2018,11,14,Monday,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",PUEYRREDON AV.,3,-58.40612253,-34.60774301,PEATON,MOTO,PEATON,F,80,SI,BALVANERA - SAN CRISTOBAL
2019,3,7,Sunday,CALLE,MEXICO,PICHINCHA,3,-58.39914719,-34.61632317,AUTO,PASAJEROS,CONDUCTOR,M,22,SI,BALVANERA - SAN CRISTOBAL
2019,5,23,Wednesday,AVENIDA,LA RIOJA,INDEPENDENCIA AV.,3,-58.40778291,-34.61971907,MOTO,AUTO,CONDUCTOR,M,17,SI,BALVANERA - SAN CRISTOBAL
2020,1,6,Saturday,AVENIDA,RIVADAVIA AV.,COMBATE DE LOS POZOS,3,-58.39337644,-34.60927582,PEATON,AUTO,PEATON,M,44,SI,BALVANERA - SAN CRISTOBAL
2020,1,6,Tuesday,AVENIDA,24 DE NOVIEMBRE,SAN JUAN AV.,3,-58.41036975,-34.62477021,MOTO,PASAJEROS,CONDUCTOR,M,25,SI,BALVANERA - SAN CRISTOBAL
2020,2,21,Tuesday,CALLE,MEXICO,,3,-58.40604003,-34.61783553,PEATON,MOTO,PEATON,F,66,SI,BALVANERA - SAN CRISTOBAL
2020,3,23,Thursday,AVENIDA,BELGRANO AV.,RINCON,3,-58.39613805,-34.61413568,PEATON,AUTO,PEATON,M,SD,SI,BALVANERA - SAN CRISTOBAL
2020,3,17,Friday,AVENIDA,PUEYRREDON AV.,"GOMEZ, VALENTIN",3,-58.40571596,-34.60557123,PEATON,MOTO,PEATON,F,74,SI,BALVANERA - SAN CRISTOBAL
2020,5,5,Tuesday,AVENIDA,RIVADAVIA AV.,,3,-58.40258477,-34.60975108,PEATON,AUTO,PEATON,M,SD,SI,BALVANERA - SAN CRISTOBAL
2020,8,3,Sunday,CALLE,"MITRE, BARTOLOME","ANCHORENA, TOMAS MANUEL DE, DR.",3,-58.41178158,-34.60922259,PEATON,AUTO,PEATON,F,SD,SI,BALVANERA - SAN CRISTOBAL
2020,11,6,Saturday,AVENIDA,TUCUMAN,PUEYRREDON AV.,3,-58.40480504,-34.60183884,BICICLETA,CARGAS,CICLISTA,M,44,SI,BALVANERA - SAN CRISTOBAL
2020,12,17,Friday,CALLE,MORENO,,3,-58.39246272,-34.61253541,BICICLETA,PASAJEROS,CICLISTA,M,47,SI,BALVANERA - SAN CRISTOBAL
2020,12,3,Saturday,AVENIDA,JUJUY AV.,"CALVO, CARLOS",3,-58.40280471,-34.62113271,BICICLETA,AUTO,CICLISTA,M,42,SI,BALVANERA - SAN CRISTOBAL
2021,2,19,Saturday,CALLE,"JAURES, JEAN","PERON, JUAN DOMINGO, TTE. GENERAL",3,-58.41047268,-34.60793518,PEATON,AUTO,PEATON,M,36,SI,BALVANERA - SAN CRISTOBAL
2021,2,5,Friday,CALLE,"YRIGOYEN, HIPOLITO",24 DE NOVIEMBRE,3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,CONDUCTOR,M,39,SI,BALVANERA - SAN CRISTOBAL
2021,6,12,Tuesday,AVENIDA,CORRIENTES AV.,PUEYRREDON AV.,3,-58.40547222,-34.60456293,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,M,47,SI,BALVANERA - SAN CRISTOBAL
2021,7,1,Thursday,AVENIDA,"GARAY, JUAN DE AV.",,3,-58.39640740,-34.62783085,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,F,44,SI,BALVANERA - SAN CRISTOBAL
2021,8,16,Tuesday,CALLE,SAN LUIS,,3,-58.40454610,-34.60003693,PEATON,MOTO,PEATON,M,88,SI,BALVANERA - SAN CRISTOBAL
